Dist Name,Crop,Area(1000 ha),Production(1000 tons),Total Rainfall,Avg Temp
Chandrapur,RICE,311.5,264.5,858.0,23.15
Chandrapur,KHARIF SORGHUM,1.8,1.8,858.0,23.15
Chandrapur,PEARL MILLET,0.0,0.0,858.0,23.15
Chandrapur,MAIZE,2.4,3.7,858.0,23.15
Chandrapur,FINGER MILLET,0.0,0.0,858.0,23.15
Chandrapur,PIGEONPEA,31.9,19.2,858.0,23.15
Chandrapur,MINOR PULSES,35.1,13.3,858.0,23.15
Chandrapur,GROUNDNUT,0.1,0.1,858.0,23.15
Chandrapur,SESAMUM,1.8,0.6,858.0,23.15
Chandrapur,SUNFLOWER,0.2,0.1,858.0,23.15
Chandrapur,SOYABEAN,190.1,125.8,858.0,23.15
Chandrapur,OILSEEDS,207.2,130.01,858.0,23.15
Chandrapur,SUGARCANE,0.0,0.0,858.0,23.15
Chandrapur,COTTON,49.4,13.98,858.0,23.15
Chandrapur,RICE,311.5,264.5,858.0,23.15
Chandrapur,KHARIF SORGHUM,1.8,1.8,858.0,23.15
Chandrapur,PEARL MILLET,0.0,0.0,858.0,23.15
Chandrapur,MAIZE,2.4,3.7,858.0,23.15
Chandrapur,FINGER MILLET,0.0,0.0,858.0,23.15
Chandrapur,PIGEONPEA,31.9,19.2,858.0,23.15
Chandrapur,MINOR PULSES,35.1,13.3,858.0,23.15
Chandrapur,GROUNDNUT,0.1,0.1,858.0,23.15
Chandrapur,SESAMUM,1.8,0.6,858.0,23.15
Chandrapur,SUNFLOWER,0.2,0.1,858.0,23.15
Chandrapur,SOYABEAN,190.1,125.8,858.0,23.15
Chandrapur,OILSEEDS,207.2,130.01,858.0,23.15
Chandrapur,SUGARCANE,0.0,0.0,858.0,23.15
Chandrapur,COTTON,49.4,13.98,858.0,23.15
Dhule,RICE,25.8,24.9,452.6,22.255
Dhule,KHARIF SORGHUM,48.1,64.1,452.6,22.255
Dhule,PEARL MILLET,139.7,70.8,452.6,22.255
Dhule,MAIZE,60.2,100.71,452.6,22.255
Dhule,FINGER MILLET,3.4,2.0,452.6,22.255
Dhule,PIGEONPEA,26.2,14.2,452.6,22.255
Dhule,MINOR PULSES,61.6,21.76,452.6,22.255
Dhule,GROUNDNUT,37.0,26.7,452.6,22.255
Dhule,SESAMUM,5.7,0.9,452.6,22.255
Dhule,SUNFLOWER,1.3,0.9,452.6,22.255
Dhule,SOYABEAN,41.7,45.1,452.6,22.255
Dhule,OILSEEDS,87.4,74.38,452.6,22.255
Dhule,SUGARCANE,18.9,125.37,452.6,22.255
Dhule,COTTON,167.6,30.72,452.6,22.255
Dhule,RICE,25.8,24.9,452.6,22.255
Dhule,KHARIF SORGHUM,48.1,64.1,452.6,22.255
Dhule,PEARL MILLET,139.7,70.8,452.6,22.255
Dhule,MAIZE,60.2,100.71,452.6,22.255
